Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2022,Semi-Dry Sparkling Cider,Sidra Riestra,Guzmán Riestra Semiseca,🥈 Silver,Active,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2022,Sweet Sparkling Cider,Sidra Viuda de Angelón,Viuda de Angelón Ecológica,🥇 Gold,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2022,Sweet Sparkling Cider,Cider Sekt,Polosuchy,🥈 Silver,Active,Czechia,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
2022,Sweet Sparkling Cider,Sidra Viuda de Angelón,Pomar Rosée,🥈 Silver,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2022,Sweet Sparkling Cider,Domaine de la Mare,Le Pêchu,🥈 Silver,Active,France,"<a href=""https://www.domainedelamare.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11844878661689216154"">Google</a>",,"<a href=""https://untappd.com/w/domaine-de-la-mare/511923"">Untappd</a>"
2022,Sweet Sparkling Cider,Lucia Maria Melchiori,Organic Apple Cider Contadino,🥉 Bronze,Active,Italy,"<a href=""https://sidroitaliano.it/"">Website</a>","<a href=""https://www.facebook.com/LMMelchiori/"">Facebook</a>","<a href=""https://www.instagram.com/sidreriamelchiori/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15784129180909501372"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1425773-d3571906"">TripAdvisor</a>","<a href=""https://untappd.com/w/melchiori/26188"">Untappd</a>"
2022,Sweet Sparkling Cider,Sidra M. Norniella,Sidra Extra M. Norniella,🥉 Bronze,Active,Asturias,"<a href=""https://www.macrile.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100010091055351"">Facebook</a>","<a href=""https://www.instagram.com/sidra_m.norniella/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12557897810508481900"">Google</a>",,"<a href=""https://untappd.com/w/macrile/188803"">Untappd</a>"
2022,Flavored Cider,Iturrieta Sagardotegia,Sagetzi,🏆 Premium,Active,Basque Country,"<a href=""https://www.iturrieta.eus/"">Website</a>","<a href=""https://www.facebook.com/IturrietaSagardotegia"">Facebook</a>","<a href=""https://www.instagram.com/iturrietasagardotegia/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10787365248481309248"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g21298255-d9790244"">TripAdvisor</a>","<a href=""https://untappd.com/w/juan-jose-pecina/432334"">Untappd</a>"
2022,Flavored Cider,Hera Cider,Kiwi y Lima,🥇 Gold,Active,Galicia,"<a href=""https://heracider.com/"">Website</a>","<a href=""https://www.facebook.com/heracider/"">Facebook</a>","<a href=""https://www.instagram.com/heracider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2781404824572044242"">Google</a>",,"<a href=""https://untappd.com/heracider"">Untappd</a>"
2022,Flavored Cider,Mr. Plūme,Brut IPA,🥈 Silver,Active,Latvia,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
2022,Flavored Cider,Son of Man,Beti,🥉 Bronze,Active,United States,"<a href=""https://www.sonofman.co/"">Website</a>",,"<a href=""https://www.instagram.com/sonofman.co/"">Instagram</a>",,,"<a href=""https://untappd.com/w/son-of-man-sagardo/428029"">Untappd</a>"
2022,Flavored Cider,Ola,Sagetzi Ardoa,🥉 Bronze,Active,Basque Country,"<a href=""https://olasagardotegia.eus/"">Website</a>","<a href=""https://www.facebook.com/OlaSagardotegia"">Facebook</a>","<a href=""https://www.instagram.com/ola_sagardotegia/"">Instagram</a>","<a href=""https://maps.google.com/?cid=18333402095066981603"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g227872-d8059391"">TripAdvisor</a>","<a href=""https://untappd.com/w/ola-sagardotegia/199980"">Untappd</a>"
2022,Flavored Cider,Tālava,Talava Apple Cider with Hops,🥉 Bronze,Active,Latvia,"<a href=""https://www.talava.lv/"">Website</a>","<a href=""https://www.facebook.com/talavassidrs"">Facebook</a>","<a href=""https://www.instagram.com/talavas_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16414834196985036378"">Google</a>",,"<a href=""https://untappd.com/TalavasSidrs"">Untappd</a>"
2022,Flavored Cider,Castelo Branco Cider,Ginger Hibiscus,🥉 Bronze,Active,Portugal,"<a href=""http://www.castelobrancocider.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066758822950"">Facebook</a>",,,,
2022,Hopped Cider,Kuartango,Callabocas,🥈 Silver,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
2022,Hopped Cider,Exner Cider,Exner Craft Hopped Cider,🥉 Bronze,Active,Asturias,"<a href=""https://exnercider.com/"">Website</a>","<a href=""https://www.facebook.com/ExnerCider/"">Facebook</a>","<a href=""https://www.instagram.com/exner.cider/"">Instagram</a>",,,"<a href=""https://untappd.com/b/llagar-sidra-castanon-exner/3684800"">Untappd</a>"
2022,Ice Cider,Jörg Geiger,EisApfel,🏆 Premium,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2022,Ice Cider,Sidra Viuda de Angelón,Sidra de Hielo,🥇 Gold,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2022,Ice Cider,Sidra Panizales,Sidra de Hielo,🥇 Gold,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2022,Ice Cider,Llagares Valverán,Valverán 20 Manzanas,🥈 Silver,Active,Asturias,"<a href=""https://llagaresvalveran.com/"">Website</a>","<a href=""https://www.facebook.com/masaveubodegas/"">Facebook</a>","<a href=""https://www.instagram.com/masaveubodegas/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10125751207643631112"">Google</a>",,"<a href=""https://untappd.com/w/valveran/55774"">Untappd</a>"
2022,Ice Cider,Sidra Cortina,Sidra de Hielo,🥉 Bronze,Active,Asturias,"<a href=""https://www.sidracortina.com/"">Website</a>","<a href=""https://www.facebook.com/sidracortina/"">Facebook</a>","<a href=""https://instagram.com/sidracortina"">Instagram</a>","<a href=""https://maps.google.com/?cid=14248814769091122504"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g19842666-d985244"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidra-cortina-coro/50162"">Untappd</a>"
2022,Ice Cider,Rossbach Cider,Frozen in Time,🥉 Bronze,Inactive,Czechia,,,,,,
2022,Fire Cider,Kuartango,Su Sagardoa,🏆 Premium,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
2022,Fire Cider,Sidra Panizales,Sidra Fuego,🥇 Gold,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2022,Perry,Naturcidre,Karcherbirne 2020 Sec,🏆 Premium,Active,Germany,"<a href=""https://www.naturcidre.de/"">Website</a>",,"<a href=""https://www.instagram.com/cidre_urs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9508737086378177205"">Google</a>",,"<a href=""https://untappd.com/w/naturcidre-urs-renninger/460255"">Untappd</a>"
2022,Perry,Seidear,Stairs,🥈 Silver,Active,Scotland,"<a href=""https://seidear.com/"">Website</a>","<a href=""https://www.facebook.com/seidear.weescottishciderco/"">Facebook</a>","<a href=""https://www.instagram.com/seidear/"">Instagram</a>","<a href=""https://maps.google.com/?cid=227255875071520296"">Google</a>",,"<a href=""https://untappd.com/TheWeeScottishCiderCo"">Untappd</a>"
2022,Perry,Jörg Geiger,Cuvée aus Weinbirnen,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2022,Perry,Elegast Cidery,Between a Pear and a Hard Place,🥈 Silver,Active,Netherlands,"<a href=""https://elegastcider.nl/"">Website</a>","<a href=""https://www.facebook.com/elegastcidery/"">Facebook</a>","<a href=""https://www.instagram.com/elegast_cidery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5936408747857287023"">Google</a>",,"<a href=""https://untappd.com/ElegastCidery"">Untappd</a>"
2022,Perry,Naturcidre,Poiré Strohgan 2020,🥉 Bronze,Active,Germany,"<a href=""https://www.naturcidre.de/"">Website</a>",,"<a href=""https://www.instagram.com/cidre_urs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9508737086378177205"">Google</a>",,"<a href=""https://untappd.com/w/naturcidre-urs-renninger/460255"">Untappd</a>"
2022,Perry,Sidrada,Perada,🥉 Bronze,Active,Portugal,"<a href=""https://sidrada.pt/"">Website</a>","<a href=""https://www.facebook.com/sidra.sidrada/"">Facebook</a>","<a href=""https://www.instagram.com/sidra.sidrada/"">Instagram</a>",,,"<a href=""https://untappd.com/Sidrada"">Untappd</a>"
2022,Cider Liqueur,Maley,Le Cristallier,🏆 Premium,Active,Italy,"<a href=""https://www.maleymontblanc.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=94166741695887894"">Google</a>",,"<a href=""https://untappd.com/brewery/29291"">Untappd</a>"
2022,Cider Liqueur,Jörg Geiger,HolzApfel,🥇 Gold,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2022,Cider Liqueur,Jörg Geiger,Iwehmut,🥇 Gold,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2022,Cider Liqueur,Sidra Panizales,Vermouth de Sidra,🥈 Silver,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2022,Cider Spirits,Casería San Juan del Obispo,Salvador 9 Años,🏆 Premium,Active,Asturias,"<a href=""https://www.caseriasanjuandelobispo.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=13956526212503892929"">Google</a>",,"<a href=""https://untappd.com/w/caseria-san-juan-del-obispo/285141"">Untappd</a>"
2022,Cider Spirits,Baldorba Naturel & Sagarraleku,Sagardoz Baldorba Naturel,🥇 Gold,Active,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
2022,Most Original Cider,Cidrerie Berri,Sagarfir,🏆 Premium,Active,Basque Country,"<a href=""https://txopinondo.fr/"">Website</a>","<a href=""https://www.facebook.com/txopinondo"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_berri_txopinondo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14446292626809718341"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1118261-d2139433"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-txopinondo/215570"">Untappd</a>"
2023,Dry Cider,Cydr Dwaj Bracia,Antonowka,🏆 Premium,Active,Poland,"<a href=""https://dwajbracia.pl/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100094619362211"">Facebook</a>","<a href=""https://www.instagram.com/cydr_dwaj_bracia"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-dwaj-bracia/551234"">Untappd</a>"
2023,Dry Cider,Sidra Viuda de Angelón,1947 Rosée,🥇 Gold,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2023,Dry Cider,Pfeiffer's Cider,Pfeiffer's Cider Estil,🥇 Gold,Active,Poland,"<a href=""https://pfeiffers.pl/"">Website</a>","<a href=""https://www.facebook.com/pfeifferscider"">Facebook</a>","<a href=""https://www.instagram.com/pfeiffers_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=1938111950265948010"">Google</a>",,"<a href=""https://untappd.com/w/pfeiffer-s-cider/541464"">Untappd</a>"
2023,Dry Cider,Mistérios da Quinta,Arrebita CM,🥈 Silver,Active,Portugal,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,"<a href=""https://untappd.com/w/misterios-da-quinta-unipessoal-lda/530615"">Untappd</a>"
2023,Dry Cider,Baldorba Naturel & Sagarraleku,Sabaiza Premium,🥈 Silver,Active,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
2023,Dry Cider,Sidra Carral,Sidra Natural,🥈 Silver,Active,León,,"<a href=""https://www.facebook.com/sidranaturalcarral/"">Facebook</a>","<a href=""https://www.instagram.com/sidracarral/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2695880588601500201"">Google</a>",,"<a href=""https://untappd.com/w/sidra-natural-carral/296674"">Untappd</a>"
2023,Dry Cider,Mr. Plūme,Dry Plume,🥈 Silver,Active,Latvia,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
2023,Dry Cider,Romaria,Romaria 21,🥈 Silver,Active,Portugal,,,,,,"<a href=""https://untappd.com/w/herdade-do-pereira/538761"">Untappd</a>"
2023,Dry Cider,Sidra Posma,Posma Ecológica,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/profile.php?id=100063717535205"">Facebook</a>",,,,"<a href=""https://untappd.com/w/posma/512334"">Untappd</a>"
