ID,Year,Category,Medalist,Product,Award,WID,Status,Region,Country,Region/Country,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
668,2023,Pear Cider,Mooma,Sidra de Pera,🏆 Premium,2752,Active,Catalonia,Spain,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
669,2023,Pear Cider,Mr. Plūme,Perry,🥇 Gold,2073,Active,Ogre,Latvia,Latvia,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
670,2023,Pear Cider,Naturcidre,Poiré Strohgüau 2022 Sec,🥇 Gold,3087,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.naturcidre.de/"">Website</a>",,"<a href=""https://www.instagram.com/cidre_urs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9508737086378177205"">Google</a>",,"<a href=""https://untappd.com/w/naturcidre-urs-renninger/460255"">Untappd</a>"
671,2023,Pear Cider,Jörg Geiger,Cuvée aus Weinbirnen,🥈 Silver,1322,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
672,2023,Pear Cider,Mūrbūdu,Murbudu Savvaļas,🥈 Silver,2167,Active,Valka,Latvia,Latvia,"<a href=""https://www.nenormalssidrs.lv/"">Website</a>","<a href=""https://www.facebook.com/murbudu/"">Facebook</a>","<a href=""https://www.instagram.com/murbudu_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15847061061259139900"">Google</a>",,"<a href=""https://untappd.com/MurbuduSidraDaritava"">Untappd</a>"
673,2023,Pear Cider,La Maison Ferré,Les Secrets de Camille,🥈 Silver,2551,Active,Normandy,France,France,"<a href=""https://www.lamaisonferre.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreduperche"">Facebook</a>","<a href=""https://www.instagram.com/la_maison_ferre"">Instagram</a>","<a href=""https://maps.google.com/?cid=13764361049917258070"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g4926524-d23694021"">TripAdvisor</a>","<a href=""https://untappd.com/w/la-maison-ferrac/161574"">Untappd</a>"
674,2023,Pear Cider,Naturcidre,Poiré Karcherbine 2022 Sec,🥈 Silver,3087,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.naturcidre.de/"">Website</a>",,"<a href=""https://www.instagram.com/cidre_urs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9508737086378177205"">Google</a>",,"<a href=""https://untappd.com/w/naturcidre-urs-renninger/460255"">Untappd</a>"
675,2023,Pear Cider,1785 Cider,Perry Cuvée,🥈 Silver,2373,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://1785-cider.de/"">Website</a>","<a href=""https://www.facebook.com/1785Cider"">Facebook</a>","<a href=""https://www.instagram.com/1785cider/"">Instagram</a>",,,"<a href=""https://untappd.com/1785Cider"">Untappd</a>"
676,2023,Pear Cider,1785 Cider,Cobalt Lake,🥈 Silver,2373,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://1785-cider.de/"">Website</a>","<a href=""https://www.facebook.com/1785Cider"">Facebook</a>","<a href=""https://www.instagram.com/1785cider/"">Instagram</a>",,,"<a href=""https://untappd.com/1785Cider"">Untappd</a>"
677,2023,Cider Liqueur,Jörg Geiger,AP,🏆 Premium,1322,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
678,2023,Cider Liqueur,Maley,Lecristalier,🥇 Gold,1517,Active,Aosta Valley,Italy,Italy,"<a href=""https://www.maleymontblanc.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=94166741695887894"">Google</a>",,"<a href=""https://untappd.com/brewery/29291"">Untappd</a>"
679,2023,Cider Liqueur,Jörg Geiger,Fruchtvol Quitte,🥈 Silver,1322,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
680,2023,Cider Liqueur,La Cave du Tisquin,Le Roi Arthur,🥈 Silver,3090,Active,Brittany,France,France,"<a href=""https://hervederenac.wixsite.com/la-cave-du-tisquin"">Website</a>",,,,,"<a href=""https://untappd.com/w/la-cave-du-tisquin/464704"">Untappd</a>"
681,2023,Cider Liqueur,Stonewell Cider,Talony,🥈 Silver,1265,Active,Cork,Ireland,Ireland,"<a href=""https://www.stonewellcider.com/"">Website</a>","<a href=""https://www.facebook.com/stonewellcider"">Facebook</a>","<a href=""https://www.instagram.com/stonewellcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6638378960827420170"">Google</a>",,"<a href=""https://untappd.com/Nohoval_Drinks_Company_Ltd"">Untappd</a>"
682,2023,Cider Spirits,Casería San Juan del Obispo,Salvador,🏆 Premium,1608,Active,Asturias,Spain,Asturias,"<a href=""https://www.caseriasanjuandelobispo.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=13956526212503892929"">Google</a>",,"<a href=""https://untappd.com/w/caseria-san-juan-del-obispo/285141"">Untappd</a>"
683,2023,Cider Spirits,Jörg Geiger,C-Bratbirne,🥇 Gold,1322,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
684,2023,Cider Spirits,Jörg Geiger,AlblKümmel,🥈 Silver,1322,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
685,2023,Cider Spirits,Jörg Geiger,Alquitara,🥈 Silver,1322,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
686,2023,Cider Spirits,Iessel Cider,Iessel Appelport,🥈 Silver,2736,Active,Overijssel,Netherlands,Netherlands,"<a href=""https://www.iesselcider.nl/"">Website</a>","<a href=""https://www.facebook.com/iesselcider/"">Facebook</a>","<a href=""https://www.instagram.com/iessel_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10819175046461159669"">Google</a>",,"<a href=""https://untappd.com/IESSEL_Cider"">Untappd</a>"
687,2023,Other Ciders,Tālava,Non Alcoholic,🏆 Premium,2142,Active,Gulbene,Latvia,Latvia,"<a href=""https://www.talava.lv/"">Website</a>","<a href=""https://www.facebook.com/talavassidrs"">Facebook</a>","<a href=""https://www.instagram.com/talavas_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16414834196985036378"">Google</a>",,"<a href=""https://untappd.com/TalavasSidrs"">Untappd</a>"
688,2023,Other Ciders,Jörg Geiger,Cider Rosé Alkoholfrei,🥈 Silver,1322,Active,Baden-Württemberg,Germany,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
689,2023,Cider Vermouth,Sidra La Naveta,Sidrut,🏆 Premium,2754,Active,Asturias,Spain,Asturias,"<a href=""https://lanaveta.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100063497946147"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=18265458060195810621"">Google</a>",,"<a href=""https://untappd.com/w/la-naveta/288596"">Untappd</a>"
690,2023,Cider Vermouth,Kuartango,Vermú Kuartango,🥈 Silver,2747,Active,Basque Country,Spain,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
691,2023,Cider Vermouth,Sidra Panizales,Viesk,🥈 Silver,1519,Active,Asturias,Spain,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
692,2023,Cider Vermouth,Sidra Carral,Vermú,🥉 Bronze,3085,Active,León,Spain,León,,"<a href=""https://www.facebook.com/sidranaturalcarral/"">Facebook</a>","<a href=""https://www.instagram.com/sidracarral/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2695880588601500201"">Google</a>",,"<a href=""https://untappd.com/w/sidra-natural-carral/296674"">Untappd</a>"
693,2024,Dry Cider,Fukiware Cidrerie,Numata Apples Dry Ex-Brut,🏆 Premium,2468,Active,Gunma,Japan,Japan,,"<a href=""https://www.facebook.com/profile.php?id=100063847492626"">Facebook</a>","<a href=""https://www.instagram.com/fukiwarecidrerie/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10680734196000736911"">Google</a>",,"<a href=""https://untappd.com/w/fukiware-cidrerie/505991"">Untappd</a>"
694,2024,Dry Cider,Vinos Tendal,La Mirla Sidrera,🥇 Gold,3712,Active,Canary Islands,Spain,Canary Islands,"<a href=""https://vinostendal.com/"">Website</a>","<a href=""https://www.facebook.com/vinostendal/"">Facebook</a>","<a href=""https://www.instagram.com/vinostendal/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12649281777724932562"">Google</a>",,
695,2024,Dry Cider,Abuls,Sidra Natural,🥈 Silver,2361,Active,Smiltene,Latvia,Latvia,"<a href=""https://www.abuls.lv/"">Website</a>","<a href=""https://www.facebook.com/sidrsAbuls/"">Facebook</a>","<a href=""https://www.instagram.com/abuls_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12371654123090416644"">Google</a>",,"<a href=""https://untappd.com/Abuls"">Untappd</a>"
696,2024,Dry Cider,Baldorba Naturel & Sagarraleku,Nahizhaga,🥈 Silver,2742,Active,Navarre,Spain,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
697,2024,Dry Cider,Baldorba Naturel & Sagarraleku,Orbaibar,🥈 Silver,2742,Active,Navarre,Spain,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
698,2024,Dry Cider,Sidra do Massa,Sidra do Massa,🥈 Silver,3084,Active,Madeira,Portugal,Madeira,,,"<a href=""https://www.instagram.com/sidradomassa/"">Instagram</a>",,,"<a href=""https://untappd.com/w/sidra-do-massa/550299"">Untappd</a>"
699,2024,Dry Cider,Cydr Starków,Cydr Starków,🥈 Silver,3710,Active,Lower Silesia,Poland,Poland,,"<a href=""https://www.facebook.com/profile.php?id=61565372395211"">Facebook</a>",,,,
700,2024,Dry Cider,Cydrownia Zywer,Reinette 2022,🥈 Silver,2484,Active,Subcarpathian,Poland,Poland,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
701,2024,Dry Cider,Cydrownia Zywer,Panskie 2023,🥈 Silver,2484,Active,Subcarpathian,Poland,Poland,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
702,2024,Dry Cider,Egiazki,Sagarnoa,🥈 Silver,3708,Active,Nouvelle-Aquitaine,France,Basque Country,"<a href=""https://www.egiazki.com/"">Website</a>","<a href=""https://www.facebook.com/egiazki/"">Facebook</a>","<a href=""https://www.instagram.com/egiazki/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9254797308516948164"">Google</a>",,
703,2024,Dry Cider,Sidra Riestra,Guzmán Cider,🥈 Silver,1673,Active,Asturias,Spain,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
704,2024,Dry Cider,Mistérios da Quinta,aRRebITa C4/2021/1,🥈 Silver,2603,Active,Madeira,Portugal,Madeira,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,"<a href=""https://untappd.com/w/misterios-da-quinta-unipessoal-lda/530615"">Untappd</a>"
705,2024,Dry Cider,Mistérios da Quinta,aRRebITa C3/2021,🥈 Silver,2603,Active,Madeira,Portugal,Madeira,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,"<a href=""https://untappd.com/w/misterios-da-quinta-unipessoal-lda/530615"">Untappd</a>"
706,2024,Dry Cider,Sidras Tuscany,Sidra Extra,🥈 Silver,3106,Active,Canary Islands,Spain,Canary Islands,,"<a href=""https://www.facebook.com/profile.php?id=100093320145027"">Facebook</a>","<a href=""https://www.instagram.com/sidrastuscany"">Instagram</a>",,,
707,2024,Dry Cider,Baldorba Naturel & Sagarraleku,Sabaiza,🥉 Bronze,2742,Active,Navarre,Spain,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
708,2024,Dry Cider,Sidra Carral,Sidra Natural Artesana,🥉 Bronze,3085,Active,León,Spain,León,,"<a href=""https://www.facebook.com/sidranaturalcarral/"">Facebook</a>","<a href=""https://www.instagram.com/sidracarral/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2695880588601500201"">Google</a>",,"<a href=""https://untappd.com/w/sidra-natural-carral/296674"">Untappd</a>"
709,2024,Dry Cider,Boneca de Canudo,Boneca de Canudo 2022,🥉 Bronze,2757,Active,Madeira,Portugal,Madeira,"<a href=""https://www.bonecadecanudo.com/"">Website</a>","<a href=""https://www.facebook.com/bonecadecanudo/"">Facebook</a>","<a href=""https://www.instagram.com/bonecadecanudo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14850808685027168712"">Google</a>",,"<a href=""https://untappd.com/w/casa-do-caramanchao/542700"">Untappd</a>"
710,2024,Dry Cider,Boneca de Canudo,Boneca de Canudo 2023,🥉 Bronze,2757,Active,Madeira,Portugal,Madeira,"<a href=""https://www.bonecadecanudo.com/"">Website</a>","<a href=""https://www.facebook.com/bonecadecanudo/"">Facebook</a>","<a href=""https://www.instagram.com/bonecadecanudo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14850808685027168712"">Google</a>",,"<a href=""https://untappd.com/w/casa-do-caramanchao/542700"">Untappd</a>"
711,2024,Dry Cider,Lagar de Valleseco,Sidra Natural,🥉 Bronze,3083,Active,Canary Islands,Spain,Canary Islands,,"<a href=""https://www.facebook.com/sidralagardevalleseco/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6485664555068943913"">Google</a>",,"<a href=""https://untappd.com/w/angel-dominguez-ponce/511926"">Untappd</a>"
712,2024,Dry Cider,Mistérios da Quinta,aRRebITa C5/2021,🥉 Bronze,2603,Active,Madeira,Portugal,Madeira,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,"<a href=""https://untappd.com/w/misterios-da-quinta-unipessoal-lda/530615"">Untappd</a>"
713,2024,Dry Cider,Mooma,Sidra Envellida,🥉 Bronze,2752,Active,Catalonia,Spain,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
714,2024,Dry Cider,Pfeiffer's Cider,Cydr Spokojny,🥉 Bronze,2719,Active,Greater Poland,Poland,Poland,"<a href=""https://pfeiffers.pl/"">Website</a>","<a href=""https://www.facebook.com/pfeifferscider"">Facebook</a>","<a href=""https://www.instagram.com/pfeiffers_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=1938111950265948010"">Google</a>",,"<a href=""https://untappd.com/w/pfeiffer-s-cider/541464"">Untappd</a>"
