ID,Year,Style,Medal,Producer,Product,Points,Region,WID,Type,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
597,2023,Flavored or Blended Cider,🥇 Gold,Floribunda,Ginger Cider,90.1,Italy,2029,Cider,Active,"<a href=""https://www.floribunda.it/"">Website</a>",,"<a href=""https://www.instagram.com/floribundacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14548393953505771229"">Google</a>",,,"<a href=""https://untappd.com/w/floribunda/333615"">Untappd</a>"
598,2023,Flavored or Blended Cider,🥇 Gold,Vander Mill,Maiti Fresh,90,United States,62,Cider,Active,"<a href=""http://vandermill.com/"">Website</a>","<a href=""https://www.facebook.com/VanderMillGR"">Facebook</a>","<a href=""https://www.instagram.com/vandermill/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6214407049389872858"">Google</a>","<a href=""https://www.yelp.com/biz/vander-mill-grand-rapids-grand-rapids-5"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g42256-d10325970"">TripAdvisor</a>","<a href=""https://untappd.com/w/vander-mill/8388"">Untappd</a>"
599,2023,Flavored or Blended Cider,🥇 Gold,Sidra Somarroza,Bíter Bio Somarroza,89.4,Cantabria,1921,Cider,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
600,2023,Flavored or Blended Cider,🥇 Gold,Sidra Mayador,Xana Cider Fresa & Lima,89.1,Asturias,1610,Cider,Active,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
601,2023,Flavored or Blended Cider,🥈 Silver,Alai Cider,The Pome King,86,Chile,2553,Cider,Active,"<a href=""https://alaicider.com/"">Website</a>","<a href=""https://www.facebook.com/alaicider/"">Facebook</a>","<a href=""https://www.instagram.com/alaicider/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/alai-cider/459693"">Untappd</a>"
602,2023,Flavored or Blended Cider,🥈 Silver,Het Hamerstuk,Hamerstuk Appel-Peer-Souvignier Gris,84.9,Netherlands,2723,Wine,Active,"<a href=""https://hethamerstuk.nl/"">Website</a>","<a href=""https://www.facebook.com/HetHamerstuk/"">Facebook</a>","<a href=""https://www.instagram.com/hethamerstuk"">Instagram</a>","<a href=""https://maps.google.com/?cid=11584128023568770529"">Google</a>",,,"<a href=""https://untappd.com/Hamerstuk"">Untappd</a>"
603,2023,Flavored or Blended Cider,🥈 Silver,Lepola Drinks,Lepola Dry Hopped Apple Cider,84.4,Finland,3015,Cider,Active,"<a href=""https://lepoladrinks.fi/"">Website</a>","<a href=""https://www.facebook.com/lepoladrinks/"">Facebook</a>","<a href=""https://www.instagram.com/lepola_drinks/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10912023971262858580"">Google</a>",,,"<a href=""https://untappd.com/w/lepola/401095"">Untappd</a>"
604,2023,Flavored or Blended Cider,🥈 Silver,Bizio,Basoa,84.3,Basque Country,2751,Cider,Active,,"<a href=""https://www.facebook.com/bizio.eus/"">Facebook</a>","<a href=""https://www.instagram.com/bizio.eus/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10634023042683294263"">Google</a>",,,"<a href=""https://untappd.com/w/bizio/517614"">Untappd</a>"
605,2023,Flavored or Blended Cider,🥈 Silver,Ulvik Frukt & Cideri,Hylleblomsider,83.7,Norway,1414,Cider,Active,"<a href=""http://www.hakastadsider.no/"">Website</a>","<a href=""https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8381380851022975775"">Google</a>",,,"<a href=""https://untappd.com/brewery/60198"">Untappd</a>"
606,2023,Flavored or Blended Cider,🥈 Silver,Het Hamerstuk,Hamerstuk Appel-Peer-Johanniter,82.5,Netherlands,2723,Wine,Active,"<a href=""https://hethamerstuk.nl/"">Website</a>","<a href=""https://www.facebook.com/HetHamerstuk/"">Facebook</a>","<a href=""https://www.instagram.com/hethamerstuk"">Instagram</a>","<a href=""https://maps.google.com/?cid=11584128023568770529"">Google</a>",,,"<a href=""https://untappd.com/Hamerstuk"">Untappd</a>"
607,2023,Flavored or Blended Cider,🥈 Silver,ANXO Cider,Quince,82.3,United States,89,Cider,Active,"<a href=""https://store.anxodc.com/"">Website</a>","<a href=""https://www.facebook.com/ANXOcider"">Facebook</a>","<a href=""https://www.instagram.com/anxodistrict/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9806483452569861957"">Google</a>","<a href=""https://www.yelp.com/biz/anxo-cidery-and-tasting-room-washington"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g28970-d18923653"">TripAdvisor</a>","<a href=""https://untappd.com/ANXOCidery"">Untappd</a>"
608,2023,Flavored or Blended Cider,🥈 Silver,Sidra Mayador,Xana Cider Frutos del Bosque,82.2,Asturias,1610,Cider,Active,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
609,2023,Flavored or Blended Cider,🥈 Silver,Sidra El Gaitero,Gaitero Red Grape,82.1,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
610,2023,Flavored or Blended Cider,🥈 Silver,Het Hamerstuk,Hamerstuk Appel-Kwee,81.9,Netherlands,2723,Wine,Active,"<a href=""https://hethamerstuk.nl/"">Website</a>","<a href=""https://www.facebook.com/HetHamerstuk/"">Facebook</a>","<a href=""https://www.instagram.com/hethamerstuk"">Instagram</a>","<a href=""https://maps.google.com/?cid=11584128023568770529"">Google</a>",,,"<a href=""https://untappd.com/Hamerstuk"">Untappd</a>"
611,2023,Flavored or Blended Cider,🥈 Silver,Ottercider,Roos,81.2,Belgium,2749,Cider,Active,"<a href=""https://www.ottercider.be/"">Website</a>","<a href=""https://www.facebook.com/Ottercider"">Facebook</a>","<a href=""https://www.instagram.com/ottercider"">Instagram</a>",,,,"<a href=""https://untappd.com/Ottercider"">Untappd</a>"
612,2023,Flavored or Blended Cider,🥈 Silver,Lepola Drinks,Lepola Cucumber Apple Cider,80.5,Finland,3015,Cider,Active,"<a href=""https://lepoladrinks.fi/"">Website</a>","<a href=""https://www.facebook.com/lepoladrinks/"">Facebook</a>","<a href=""https://www.instagram.com/lepola_drinks/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10912023971262858580"">Google</a>",,,"<a href=""https://untappd.com/w/lepola/401095"">Untappd</a>"
613,2023,Flavored or Blended Cider,🥉 Bronze,Kuartango,Callabocas,77.3,Basque Country,2747,Cider,Active,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
614,2023,Flavored or Blended Cider,🥉 Bronze,Cidre Sorre,Yuzu Menthe Gamme Herboriste,77.1,France,1371,Cider,Active,"<a href=""https://www.cidre-sorre.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieSorre/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriesorre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3277478841126723957"">Google</a>","<a href=""https://www.yelp.com/biz/chapron-cidre-sorre-ets-plerguer-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g8506159-d8653800"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-sorre/16758"">Untappd</a>"
615,2023,Flavored or Blended Cider,🥉 Bronze,Elegast Cidery,Vine,76.5,Netherlands,2660,Cider,Active,"<a href=""https://elegastcider.nl/"">Website</a>","<a href=""https://www.facebook.com/elegastcidery/"">Facebook</a>","<a href=""https://www.instagram.com/elegast_cidery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5936408747857287023"">Google</a>",,,"<a href=""https://untappd.com/ElegastCidery"">Untappd</a>"
616,2023,Flavored or Blended Cider,🥉 Bronze,Hardangergutane,Fjellskrent,72.9,Norway,2746,Cider,Active,"<a href=""https://hardangergutane.no/"">Website</a>","<a href=""https://www.facebook.com/Hardangergutane/"">Facebook</a>","<a href=""https://www.instagram.com/hardangergutane/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10940983309801750674"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g2328851-d23478417"">TripAdvisor</a>","<a href=""https://untappd.com/w/hardangergutane/429679"">Untappd</a>"
617,2023,Flavored or Blended Cider,🥉 Bronze,Kühbrein Most,Kühbreincider - Himbeer (Raspberry),72.3,Austria,2396,Cider,Active,"<a href=""https://www.kuehbreinmost.at/"">Website</a>","<a href=""https://www.facebook.com/KuhbreinMost/"">Facebook</a>","<a href=""https://www.instagram.com/kuehbrein__/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6347288815375920345"">Google</a>",,,"<a href=""https://untappd.com/w/k-hbrein/425089"">Untappd</a>"
618,2023,Flavored or Blended Cider,🥉 Bronze,Sidra Mayador,Xana Cider Manzana,71.2,Asturias,1610,Cider,Active,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
619,2023,Flavored or Blended Cider,🥉 Bronze,Pomologik,Hopple - Non Alcoholic,71,Sweden,2397,Cider,Active,"<a href=""https://www.pomologik.se/"">Website</a>","<a href=""https://www.facebook.com/pomologik"">Facebook</a>","<a href=""https://www.instagram.com/Pomologik/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17836181822390207936"">Google</a>",,,"<a href=""https://untappd.com/Pomologik_swe"">Untappd</a>"
620,2023,Flavored or Blended Cider,🥉 Bronze,Sidra Mayador,Xana Cider Pera,71,Asturias,1610,Cider,Active,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
621,2023,Flavored or Blended Cider,🥉 Bronze,L'Aubinière,Cidre Cuvée aux Épices 2021,71,France,2481,Cider,Active,"<a href=""https://www.laubiniere.fr/"">Website</a>","<a href=""https://www.facebook.com/laubiniere/"">Facebook</a>","<a href=""https://www.instagram.com/laubiniere/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3202157626582316196"">Google</a>",,,"<a href=""https://untappd.com/w/l-aubiniere/531046"">Untappd</a>"
622,2023,Flavored or Blended Cider,🥉 Bronze,Mostbauernhof Distelberger,"Glückssprudel, Birnencider Mit Holunderblüten",70.6,Austria,1555,Cider,Active,"<a href=""http://www.distelberger.at/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11354772379381960347"">Google</a>",,,
623,2023,Modern Cider,🥇 Gold,Sidra El Gaitero,Gaitero Extra,93.4,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
624,2023,Modern Cider,🥇 Gold,Baldorba Naturel & Sagarraleku,Oiii Baldorba Patxaka,91.3,Basque Country,2742,Cider,Active,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
625,2023,Modern Cider,🥈 Silver,Cider Sekt,Cider Talk Semi Dry,82.4,Czechia,2745,Cider,Active,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
626,2023,Modern Cider,🥈 Silver,Sidra Mayador,Sidra Ecologica M.Busto,82.3,Asturias,1610,Cider,Active,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
627,2023,Modern Cider,🥈 Silver,Mooma,Sidra Mooma 75cl,81.9,Catalonia,2752,Cider,Active,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
628,2023,Modern Cider,🥈 Silver,Kühbrein Most,Kühbreinsecco,81.5,Austria,2396,Cider,Active,"<a href=""https://www.kuehbreinmost.at/"">Website</a>","<a href=""https://www.facebook.com/KuhbreinMost/"">Facebook</a>","<a href=""https://www.instagram.com/kuehbrein__/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6347288815375920345"">Google</a>",,,"<a href=""https://untappd.com/w/k-hbrein/425089"">Untappd</a>"
629,2023,Modern Cider,🥈 Silver,Kühbrein Most,Kühbrein Red Love Secco,81.5,Austria,2396,Cider,Active,"<a href=""https://www.kuehbreinmost.at/"">Website</a>","<a href=""https://www.facebook.com/KuhbreinMost/"">Facebook</a>","<a href=""https://www.instagram.com/kuehbrein__/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6347288815375920345"">Google</a>",,,"<a href=""https://untappd.com/w/k-hbrein/425089"">Untappd</a>"
630,2023,Modern Cider,🥈 Silver,Exner Cider,Exner Craft Apple Cider,81.1,Asturias,2755,Cider,Active,"<a href=""https://exnercider.com/"">Website</a>","<a href=""https://www.facebook.com/ExnerCider/"">Facebook</a>","<a href=""https://www.instagram.com/exner.cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3356560758775211802"">Google</a>",,,"<a href=""https://untappd.com/b/llagar-sidra-castanon-exner/3684800"">Untappd</a>"
631,2023,Modern Cider,🥈 Silver,Pomologik,Cider State of Mind,80,Sweden,2397,Cider,Active,"<a href=""https://www.pomologik.se/"">Website</a>","<a href=""https://www.facebook.com/pomologik"">Facebook</a>","<a href=""https://www.instagram.com/Pomologik/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17836181822390207936"">Google</a>",,,"<a href=""https://untappd.com/Pomologik_swe"">Untappd</a>"
632,2023,Modern Cider,🥈 Silver,Sidra Castañón,Xiz Frizzante,79.4,Asturias,1473,Cider,Active,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
633,2023,Modern Cider,🥉 Bronze,Seppelbauer,Baroncider Apfel,78.5,Austria,1548,Cider,Active,"<a href=""https://www.seppelbauer.at/"">Website</a>","<a href=""https://www.facebook.com/pages/Seppelbauers-Obstparadies/208933892492272"">Facebook</a>","<a href=""https://www.instagram.com/seppelbauer/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/mostheuriger-seppelbauer-datzberger/309349"">Untappd</a>"
634,2023,Modern Cider,🥉 Bronze,Vander Mill,Honeycrisp,77.2,United States,62,Cider,Active,"<a href=""http://vandermill.com/"">Website</a>","<a href=""https://www.facebook.com/VanderMillGR"">Facebook</a>","<a href=""https://www.instagram.com/vandermill/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6214407049389872858"">Google</a>","<a href=""https://www.yelp.com/biz/vander-mill-grand-rapids-grand-rapids-5"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g42256-d10325970"">TripAdvisor</a>","<a href=""https://untappd.com/w/vander-mill/8388"">Untappd</a>"
635,2023,Modern Cider,🥉 Bronze,Sidra El Gaitero,Gaitero Tercio,76.9,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
636,2023,Modern Cider,🥉 Bronze,Mostheuriger Hansbauer,Florina,74.6,Austria,1579,Cider,Active,"<a href=""https://www.hansbauer.at/"">Website</a>",,"<a href=""https://www.instagram.com/mostheuriger_hansbauer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17616529891212169565"">Google</a>",,,
637,2023,Modern Cider,🥉 Bronze,Mostheuriger Hansbauer,Braeburn,74,Austria,1579,Cider,Active,"<a href=""https://www.hansbauer.at/"">Website</a>",,"<a href=""https://www.instagram.com/mostheuriger_hansbauer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17616529891212169565"">Google</a>",,,
638,2023,Modern Cider,🥉 Bronze,Sidra Trabanco,Pecado del Paraíso Sidra Sin,73.9,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
639,2023,Modern Cider,🥉 Bronze,Sidra Trabanco,Lagar de Camín Clásica Dulce,71,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
640,2023,Modern Cider,🥉 Bronze,Vander Mill,Chapman's Blend,71,United States,62,Cider,Active,"<a href=""http://vandermill.com/"">Website</a>","<a href=""https://www.facebook.com/VanderMillGR"">Facebook</a>","<a href=""https://www.instagram.com/vandermill/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6214407049389872858"">Google</a>","<a href=""https://www.yelp.com/biz/vander-mill-grand-rapids-grand-rapids-5"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g42256-d10325970"">TripAdvisor</a>","<a href=""https://untappd.com/w/vander-mill/8388"">Untappd</a>"
641,2023,Modern Cider,🥉 Bronze,Sidra Trabanco,Pecado del Paraíso Semiseca,70.6,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
642,2023,Modern Cider,🥉 Bronze,Petritegi,Sagar Krash Sagar,70.6,Basque Country,1171,Cider,Active,"<a href=""https://www.petritegi.com/"">Website</a>","<a href=""https://www.facebook.com/Petritegi/"">Facebook</a>","<a href=""https://www.instagram.com/petritegi"">Instagram</a>","<a href=""https://maps.google.com/?cid=16425101977693923721"">Google</a>","<a href=""https://www.yelp.com/biz/petritegi-astigarraga"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d2266030"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/51639"">Untappd</a>"
643,2023,Modern Cider,🥉 Bronze,Matriarca,Sidra Matriarca,70.5,Uruguay,2767,Cider,Active,"<a href=""https://www.matriarca.com.uy/"">Website</a>","<a href=""https://www.facebook.com/Matriarcasidra/"">Facebook</a>","<a href=""https://www.instagram.com/sidramatriarca/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/sidra-matriarca/463811"">Untappd</a>"
644,2023,Dessert Cider,🥇 Gold,Restauracja Tabun,Tabun Cydr Lodowy 2020,98.1,Poland,2744,Cider,Active,"<a href=""https://www.restauracjatabun.pl/"">Website</a>","<a href=""https://www.facebook.com/TABUNCYDR/"">Facebook</a>","<a href=""https://www.instagram.com/tabuncydr/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13556304642115496222"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g3222438-d2654599"">TripAdvisor</a>","<a href=""https://untappd.com/w/tabun/434136"">Untappd</a>"
645,2023,Dessert Cider,🥇 Gold,Pomologik,Rubinola,98,Sweden,2397,Cider,Active,"<a href=""https://www.pomologik.se/"">Website</a>","<a href=""https://www.facebook.com/pomologik"">Facebook</a>","<a href=""https://www.instagram.com/Pomologik/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17836181822390207936"">Google</a>",,,"<a href=""https://untappd.com/Pomologik_swe"">Untappd</a>"
646,2023,Dessert Cider,🥇 Gold,Zapiain,Zapiain Bizi-Goxo 2017,94.8,Basque Country,1172,Cider,Active,"<a href=""https://zapiain.eus/"">Website</a>","<a href=""https://www.facebook.com/zapiainsagardoa"">Facebook</a>","<a href=""https://www.instagram.com/zapiainsagardoa/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16982677267877188990"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d3806229"">TripAdvisor</a>","<a href=""https://untappd.com/ZapiainSagardoa"">Untappd</a>"
